Software Engineering,Covers several important technologies for software development with a particular focus on Web applications. Designed for upper-division undergraduate and graduate courses in software engineering.,http://www.ece.rutgers.edu/~marsic/books/SE/

Assemblers And Loaders,"Covers the design and implementation of assemblers and loaders, intended for computer professionals in general, and especially for systems programmers. It is not concerned with any specific assembler language.",http://www.davidsalomon.name/assem.advertis/AssemAd.html

Yet Another Calculus Text - A Short Introduction with Infinitesimals,An introduction to calculus based on the hyperreal number system. Requires some acquaintance with the basic notions of calculus.,http://math.furman.edu/~dcs/yact/

Security+ Essentials,This book provides the knowledge needed by IT professionals to pass the CompTIA Security+ exam. It's also of considerable use to anyone with a need to understand the concepts involved in creating and maintaining a secure IT environment.,http://www.techotopia.com/index.php/Security%2B_Essentials

Spectral Audio Signal Processing,Focuses on spectral modeling applied to audio signals. The reader should already be familiar with the Fourier transform and elementary digital signal processing.,http://ccrma.stanford.edu/~jos/sasp/

Physical Audio Signal Processing,Covers the development of virtual musical instruments and audio effects in the form of efficient algorithms suitable for real-time execution on general purpose computers.,http://ccrma.stanford.edu/~jos/pasp/

C# Essentials,This online book contains 27 chapters of detailed information intended to provide everything necessary to gain proficiency as a C# programmer.,http://www.techotopia.com/index.php/C_Sharp_Essentials

Aspects of AJAX,"This book is about an AJAX Framework and an AJAX Engine for JavaScript, XML, SOAP, WSDL and ASP.NET using standard Web Services on the server.",http://www.mathertel.de/ajax/ajaxebook.aspx

[No longer freely accessible] Mentawai In Action,"An introduction to Mentawai, a web framework in Java created to simplify web applications development.",http://mentaframework.org/Page.mtw

Building Skills in Object-Oriented Design,Helps readers build OO design skills through the creation of a moderately complex family of application programs using either the Java or Python programming languages.,http://buildingskills.itmaybeahack.com/oodesign.html

Building Skills in Programming - How To Write Your Own Software Using Python,Teaches beginners with no programming experience on how to create applications to solve problems that involve data and processing using Python.,http://www.cs.oswego.edu/~wender/ProgrammingforNon-Programmers.pdf

Ubuntu Desktop Essentials,"Provides the reader with the necessary information to use, customize and configure the GNOME desktop within the context of Ubuntu Linux.",http://www.techotopia.com/index.php/Ubuntu_Desktop_Essentials

Self-Service Linux - Mastering the Art of Problem Determination,Shows how to diagnose problems that occur in the Linux environment effectively and efficiently.,http://www.informit.com/content/images/013147751X/downloads/013147751X_book.pdf

Java Application Development on Linux,"Teaches the readers how to design, develop, and deploy real-world Java business applications on Linux.",http://www.informit.com/content/images/013143697X/downloads/013143697X_book.pdf

Starting FORTH,A classic introduction for beginning programmers. Explains how to write simple applications in Forth. Includes all standard Forth words2 that you need to write a high-level single-task application.,http://www.forth.com/starting-forth/

Gamer Theory,Uncovers the significance of games in the gap between the near-perfection of actual games and the highly imperfect gamespace of everyday life in the rat race of free-market society.,http://www.futureofthebook.org/gamertheory/

Safeguarding Your Technology,"Written to help educational administrators and staff at the building, campus, district, and state levels better understand why and how to effectively secure their organization's sensitive information, critical systems, and computer equipment.",http://nces.ed.gov/pubs98/safetech/index.asp

Open XML - The Markup Explained,"Provides a detailed overview of the three major markup languages in Open XML, one of the many new technologies implemented in the Microsoft Office 2007 platform.",http://www.accorsi.net/docs/Open%20XML%20Explained.pdf

OASIS OpenDocument Essentials,"Introduces readers to OpenDocument, a royalty-free, XML-based file format that covers features required by text, spreadsheets, charts, and graphical documents.",http://books.evc-cit.info/

Learning Object Oriented Programming with Delphi,Teaches object orientation using Borland Delphi. Assumes familiarity with the concepts of structured programming and concentrates on principles that apply specifically to OO programming.,http://delphi.about.com/od/course/a/oop_intro.htm

Adobe Integrated Runtime (AIR) for JavaScript Developers Pocket Guide,Explains how to use AIR to build and deploy HTML and JavaScript-based web applications to the desktop.,http://www.joaogoncalves.net/blog/wp-content/uploads/2008/04/airforjsdevpocketguide.pdf

Ordinary Differential Equations And Dynamical Systems,"Gives a self contained introduction to the field of ordinary differential equations with emphasis on the dynamical systems point of view. Requires some basic knowledge from calculus, complex functions, and linear algebra.",https://www.mat.univie.ac.at/~gerald/ftp/book-ode/ode.pdf

PHP 5 Power Programming,An introduction to the advanced features new to PHP 5. Written for PHP programmers who are making the move to PHP 5.,http://www.informit.com/content/images/013147149X/downloads/013147149X_book.pdf

[No longer freely accessible] Ada for Software Engineers,Teaches the language as it is used in practice through relatively large case-studies. Emphasizes the features for object-oriented and systems programming that were introduced in Ada 95.,http://www.weizmann.ac.il/sci-tea/benari/research-activities/ada-software-engineers

Algorithmic Mathematics,Introduces the basic algorithms for computing and provides a constructive approach to abstract mathematics.,http://www.maths.qmul.ac.uk/~lsoicher/ambook.pdf
